Timestamp,Player_X,Player_Y,Circle_X,Circle_Y,Point1_X,Point1_Y,Point2_X,Point2_Y,Point3_X,Point3_Y
2024-02-23 15:11:13.919,0,0,0.008157398,0.008157398,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:13.952,0,0,0.01857499,0.01857499,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:13.963,0,0,0.04295547,0.04295547,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:13.981,0,0,0.05001861,0.05001861,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:13.991,0,0,0.06190557,0.06190557,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.016,0,0,0.06974109,0.06974109,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.026,0,0,0.08726554,0.08726554,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.038,0,0,0.09435357,0.09435357,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.050,0,0,0.1025988,0.1025988,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.059,0,0,0.111333,0.111333,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.068,0,0,0.1179685,0.1179685,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.077,0,0,0.1250131,0.1250131,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.086,0,0,0.1306504,0.1306504,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.094,0,0,0.1377526,0.1377526,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.103,0,0,0.1431702,0.1431702,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.111,0,0,0.1496175,0.1496175,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.120,0,0,0.1552291,0.1552291,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.134,0,0,0.1611913,0.1611913,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.140,0,0,0.1714392,0.1714392,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.149,0,0,0.1754349,0.1754349,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.164,0,0,0.1817113,0.1817113,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.172,0,0,0.193073,0.193073,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.181,0,0,0.1986648,0.1986648,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.189,0,0,0.205126,0.205126,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.198,0,0,0.2066289,0.2066289,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 15:11:14.206,0,0,0.2008044,0.2008044,0.21216,0.21216,-0.21216,0.21216,0,0.3
