Timestamp,Player_X,Player_Y,Circle_X,Circle_Y,Point1_X,Point1_Y,Point2_X,Point2_Y,Point3_X,Point3_Y
2024-02-23 15:11:07.854,0,0,0.007251873,0.007251873,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.865,0,0,0.01632645,0.01632645,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.876,0,0,0.02414635,0.02414635,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.888,0,0,0.03194828,0.03194828,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.898,0,0,0.04016522,0.04016522,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.906,0,0,0.04693265,0.04693265,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.917,0,0,0.05342248,0.05342248,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.926,0,0,0.06041244,0.06041244,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.950,0,0,0.06642653,0.06642653,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.958,0,0,0.08444001,0.08444001,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.977,0,0,0.0897631,0.0897631,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:07.986,0,0,0.1028599,0.1028599,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:08.000,0,0,0.1093341,0.1093341,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:08.010,0,0,0.1190795,0.1190795,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:08.022,0,0,0.1259825,0.1259825,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:08.036,0,0,0.1338452,0.1338452,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:08.046,0,0,0.1443182,0.1443182,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:08.057,0,0,0.1514754,0.1514754,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:08.067,0,0,0.1595033,0.1595033,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:08.080,0,0,0.1666446,0.1666446,0.21216,0.21216,0,0.3,-0.21216,0.21216
2024-02-23 15:11:08.093,0,0,0.1761049,0.1761049,0.21216,0.21216,0,0.3,-0.21216,0.21216
