Timestamp,Player_X,Player_Y,Circle_X,Circle_Y,Point1_X,Point1_Y,Point2_X,Point2_Y,Point3_X,Point3_Y
2024-02-23 14:10:08.478,0,0,0.2357023,0.2357023,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.552,0,0,0.2357023,0.2357023,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.572,0,0,0,0,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.586,0,0,0.01414213,0.01414213,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.595,0,0,0.02516691,0.02516691,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.606,0,0,0.03096158,0.03096158,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.616,0,0,0.03866021,0.03866021,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.625,0,0,0.04650216,0.04650216,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.636,0,0,0.05285835,0.05285835,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.647,0,0,0.06067591,0.06067591,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.657,0,0,0.06798626,0.06798626,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.668,0,0,0.07451179,0.07451179,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.678,0,0,0.08255994,0.08255994,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.687,0,0,0.08983982,0.08983982,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.698,0,0,0.09700988,0.09700988,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.710,0,0,0.1041692,0.1041692,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.720,0,0,0.112202,0.112202,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.729,0,0,0.1196807,0.1196807,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.738,0,0,0.1264506,0.1264506,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.749,0,0,0.1329283,0.1329283,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.758,0,0,0.1400605,0.1400605,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.774,0,0,0.1466075,0.1466075,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.784,0,0,0.1583651,0.1583651,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.793,0,0,0.1647297,0.1647297,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.804,0,0,0.1716095,0.1716095,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.815,0,0,0.1793414,0.1793414,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.824,0,0,0.1869217,0.1869217,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.833,0,0,0.1931791,0.1931791,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.844,0,0,0.2001217,0.2001217,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.854,0,0,0.206875,0.206875,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.865,0,0,0.2048438,0.2048438,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.874,0,0,0.1973274,0.1973274,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.887,0,0,0.1899728,0.1899728,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.900,0,0,0.1808823,0.1808823,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.914,0,0,0.1721456,0.1721456,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.932,0,0,0.1621139,0.1621139,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.946,0,0,0.1495919,0.1495919,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.958,0,0,0.1403992,0.1403992,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.972,0,0,0.1311085,0.1311085,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:08.992,0,0,0.1217224,0.1217224,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.000,0,0,0.1069914,0.1069914,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.011,0,0,0.1012105,0.1012105,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.024,0,0,0.0940077,0.0940077,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.035,0,0,0.08473972,0.08473972,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.045,0,0,0.0764023,0.0764023,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.056,0,0,0.06922206,0.06922206,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.067,0,0,0.06152562,0.06152562,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.077,0,0,0.05416216,0.05416216,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.088,0,0,0.04741177,0.04741177,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.098,0,0,0.03977735,0.03977735,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.106,0,0,0.03257045,0.03257045,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.116,0,0,0.02597335,0.02597335,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.126,0,0,0.01899867,0.01899867,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.135,0,0,0.012507,0.012507,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.146,0,0,0.005562574,0.005562574,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.155,0,0,0.006868056,0.006868056,0.21216,0.21216,-0.21216,0.21216,0,0.3
2024-02-23 14:10:09.167,0,0,0.01394556,0.01394556,0.21216,0.21216,-0.21216,0.21216,0,0.3
